"Rochdale",8e,1,77,0,1,5,678,362
"Garstang",8e,543,548,0,1,2,35,407
"Chorley",8e,363,398,0,3,2,320,543
"Clitheroe",8e,217,231,0,1,2,115,556
"Lancaster",8e,549,582,1,4,1,314,703
"Ulverston",8e,591,615,2,1,4,181,782
"Barrow in Furness (1876 onw)",8e,617,643,0,1,0,272,840
"Blackburn",8e,233,361,3,1,6,1201,885
"Burnley",8e,131,215,1,2,2,812,942
"Preston",8e,399,497,0,0,4,907,991
"Halifax",9a,295,400,0,4,5,951,13
"Huddersfield",9a,203,294,0,1,6,825,80
"Todmorden",9a,177,194,0,0,1,165,209
"Saddleworth",9a,195,202,0,0,0,74,231
"Sedbergh",9a,1,5,0,0,2,17,242
"Settle",9a,7,17,0,0,3,51,251
"Skipton (to 1946)",9a,19,47,0,0,5,193,267
"Ripon",9a,57,67,0,0,3,64,360
"Great Ouseburn",9a,69,76,0,0,2,44,429
"Keighley (1837-1946)",9a,135,176,0,0,1,390,752
"Knaresborough",9a,77,95,0,0,1,176,778
"Pateley Bridge",9a,49,55,0,0,2,42,956
"Wetherby",9a,97,102,0,1,0,60,1060
"Wharfedale",9a,103,133,0,0,3,264,1063
"Holbeck",9b,221,237,0,1,0,162,62
"Hunslet (1845-1929)",9b,171,220,2,2,2,471,83
"North Bierley",9b,111,169,0,1,0,549,461
"Dewsbury",9b,409,495,0,0,3,795,595
"Leeds (1837-1929)",9b,275,408,2,3,3,1296,709
"Bradford",9b,1,109,0,0,0,1070,910
"Bramley (1863-1925)",9b,239,274,1,2,1,323,913
"Hemsworth",9c,103,110,0,1,0,74,44
"Tadcaster",9c,535,550,1,1,1,132,181
"Thorne",9c,505,512,0,0,1,58,203
"Selby",9c,525,533,0,0,0,81,250
"Sheffield",9c,281,412,2,2,3,1272,255
"Rotherham",9c,413,466,0,1,2,497,372
"Goole",9c,513,524,0,0,1,108,420
"Doncaster",9c,467,503,0,0,1,345,599
"Ecclesall Bierlow",9c,201,280,1,0,3,765,812
"Barnsley",9c,111,164,0,1,0,545,838
"Pontefract",9c,67,101,0,1,1,334,979
"Wakefield",9c,1,66,0,0,5,587,1003
"Wortley (1838-1974)",9c,165,200,0,0,3,305,1103
"Helmsley",9d,295,301,0,0,1,42,41
"Howden (1837-1937)",9d,59,69,0,0,0,84,77
"Hull",9d,163,201,3,0,1,381,81
"Aysgarth",9d,459,461,0,0,0,22,147
"Thirsk",9d,285,293,0,0,2,55,201
"Scarborough",9d,239,261,0,2,1,210,238
"Sculcoates",9d,87,162,0,0,2,691,240
"Skirlaugh",9d,207,215,0,0,3,30,268
"Stokesley",9d,437,441,0,0,0,41,312
"Richmond Yk",9d,467,475,0,0,2,47,356
"Guisborough",9d,321,343,0,1,3,175,435
"Northallerton",9d,443,448,1,0,1,48,475
"Driffield",9d,217,226,0,0,2,62,604
"Malton",9d,263,275,0,0,3,74,650
"Middlesbrough (1875-1968)",9d,345,436,2,1,1,909,679
"Leyburn",9d,453,457,0,0,1,31,722
"Easingwold",9d,277,283,0,0,2,31,793
"Bedale",9d,449,451,0,0,0,28,854
"Beverley (1837-1937)",9d,71,85,0,0,2,113,867
"Bridlington (1837-1937)",9d,229,237,0,0,0,74,924
"York (1837-1937)",9d,1,47,0,0,3,407,951
"Patrington",9d,203,206,0,0,0,41,957
"Pickering",9d,303,309,0,0,2,33,969
"Pocklington (1837-1937)",9d,49,58,1,1,1,56,976
"Whitby",9d,311,320,0,0,0,87,1065
"Hartlepool (1859-1938)",10a,71,106,0,0,0,364,25
"Houghton le Spring",10a,263,277,0,0,0,138,74
"Auckland",10a,107,147,0,2,0,409,142
"Teesdale",10a,149,159,1,0,2,73,187
"Sedgefield (1896-1938)",10a,57,69,0,0,0,116,244
"South Shields",10a,403,486,2,1,1,817,287
"Stockton",10a,27,56,0,0,0,292,307
"Sunderland",10a,309,402,2,2,2,909,327
"Gateshead",10a,487,567,0,4,2,767,408
"Chester le Street",10a,279,308,2,1,0,289,535
"Darlington",10a,1,25,0,0,2,211,582
"Durham (1837-1938)",10a,205,239,0,0,0,344,615
"Lanchester (1875-1938)",10a,169,203,0,1,1,333,705
"Easington",10a,241,262,0,2,0,207,792
"Weardale",10a,161,167,0,1,1,54,1024
"Haltwhistle",10b,231,235,0,0,0,50,16
"Hexham",10b,213,230,0,1,1,157,52
"Alnwick",10b,267,276,0,0,1,81,114
"Tynemouth",10b,113,196,0,0,3,791,223
"Rothbury",10b,295,297,1,1,0,27,370
"Glendale",10b,289,293,0,0,0,45,412
"Newcastle upon Tyne",10b,1,111,0,0,2,1080,445
"Carlisle",10b,325,355,0,1,3,251,512
"Castle Ward",10b,197,212,1,0,2,122,516
